event_id,source,source_row,equipment,component,event_type,severity,symptom,recommended_action,status,running_hours,ship_speed,lever_position,gt_shaft_torque_knm,gt_rpm,gas_generator_rpm,hp_turbine_exit_temp_c,compressor_outlet_temp_c,hp_turbine_exit_pressure_bar,compressor_outlet_pressure_bar,gt_exhaust_pressure_bar,fuel_flow_kg_s,compressor_decay,turbine_decay,text
sensor-4863-compressor,data.csv,4863,Naval Propulsion Plant,GT Compressor,Compressor decay detected,watch,GT compressor decay coefficient is 0.970.,"Inspect GT compressor efficiency, outlet pressure, outlet temperature, and fouling condition.",needs_inspection,4864,12.0,4.161,14722.773,1547.466,7786.575,634.637,606.235,1.657,8.846,1.023,0.334,0.97,0.995,"Naval Propulsion Plant GT Compressor Compressor decay detected. Severity: watch. Symptom: GT compressor decay coefficient is 0.970.. Recommended action: Inspect GT compressor efficiency, outlet pressure, outlet temperature, and fouling condition.. Running hours: 4864. Ship speed: 12.0 knots. GT RPM: 1547.466. Fuel flow: 0.334 kg/s. Compressor decay: 0.97. Turbine decay: 0.995."
sensor-4864-compressor,data.csv,4864,Naval Propulsion Plant,GT Compressor,Compressor decay detected,watch,GT compressor decay coefficient is 0.970.,"Inspect GT compressor efficiency, outlet pressure, outlet temperature, and fouling condition.",needs_inspection,4865,15.0,5.14,21633.439,1924.339,8493.589,701.425,637.018,2.079,11.0,1.026,0.49,0.97,0.995,"Naval Propulsion Plant GT Compressor Compressor decay detected. Severity: watch. Symptom: GT compressor decay coefficient is 0.970.. Recommended action: Inspect GT compressor efficiency, outlet pressure, outlet temperature, and fouling condition.. Running hours: 4865. Ship speed: 15.0 knots. GT RPM: 1924.339. Fuel flow: 0.49 kg/s. Compressor decay: 0.97. Turbine decay: 0.995."
sensor-4865-compressor,data.csv,4865,Naval Propulsion Plant,GT Compressor,Compressor decay detected,watch,GT compressor decay coefficient is 0.970.,"Inspect GT compressor efficiency, outlet pressure, outlet temperature, and fouling condition.",needs_inspection,4866,18.0,6.175,29793.101,2307.351,8827.253,767.859,667.062,2.502,13.122,1.03,0.669,0.97,0.995,"Naval Propulsion Plant GT Compressor Compressor decay detected. Severity: watch. Symptom: GT compressor decay coefficient is 0.970.. Recommended action: Inspect GT compressor efficiency, outlet pressure, outlet temperature, and fouling condition.. Running hours: 4866. Ship speed: 18.0 knots. GT RPM: 2307.351. Fuel flow: 0.669 kg/s. Compressor decay: 0.97. Turbine decay: 0.995."
sensor-4866-compressor,data.csv,4866,Naval Propulsion Plant,GT Compressor,Compressor decay detected,watch,GT compressor decay coefficient is 0.970.,"Inspect GT compressor efficiency, outlet pressure, outlet temperature, and fouling condition.",needs_inspection,4867,21.0,7.148,38985.941,2678.083,9132.627,820.675,690.241,2.965,15.405,1.036,0.862,0.97,0.995,"Naval Propulsion Plant GT Compressor Compressor decay detected. Severity: watch. Symptom: GT compressor decay coefficient is 0.970.. Recommended action: Inspect GT compressor efficiency, outlet pressure, outlet temperature, and fouling condition.. Running hours: 4867. Ship speed: 21.0 knots. GT RPM: 2678.083. Fuel flow: 0.862 kg/s. Compressor decay: 0.97. Turbine decay: 0.995."
sensor-4867-compressor,data.csv,4867,Naval Propulsion Plant,GT Compressor,Compressor decay detected,watch,GT compressor decay coefficient is 0.970.,"Inspect GT compressor efficiency, outlet pressure, outlet temperature, and fouling condition.",needs_inspection,4868,24.0,8.206,50994.107,3087.51,9314.494,917.799,732.1,3.574,18.283,1.041,1.182,0.97,0.995,"Naval Propulsion Plant GT Compressor Compressor decay detected. Severity: watch. Symptom: GT compressor decay coefficient is 0.970.. Recommended action: Inspect GT compressor efficiency, outlet pressure, outlet temperature, and fouling condition.. Running hours: 4868. Ship speed: 24.0 knots. GT RPM: 3087.51. Fuel flow: 1.182 kg/s. Compressor decay: 0.97. Turbine decay: 0.995."
sensor-4868-compressor,data.csv,4868,Naval Propulsion Plant,GT Compressor,Compressor decay detected,watch,GT compressor decay coefficient is 0.970.,"Inspect GT compressor efficiency, outlet pressure, outlet temperature, and fouling condition.",needs_inspection,4869,27.0,9.3,72776.681,3560.425,9771.313,1075.108,778.896,4.499,22.4,1.05,1.759,0.97,0.995,"Naval Propulsion Plant GT Compressor Compressor decay detected. Severity: watch. Symptom: GT compressor decay coefficient is 0.970.. Recommended action: Inspect GT compressor efficiency, outlet pressure, outlet temperature, and fouling condition.. Running hours: 4869. Ship speed: 27.0 knots. GT RPM: 3560.425. Fuel flow: 1.759 kg/s. Compressor decay: 0.97. Turbine decay: 0.995."
sensor-4869-compressor,data.csv,4869,Naval Propulsion Plant,GT Compressor,Compressor decay detected,watch,GT compressor decay coefficient is 0.970.,"Inspect GT compressor efficiency, outlet pressure, outlet temperature, and fouling condition.",needs_inspection,4870,3.0,1.138,6775.992,1338.977,6686.188,642.619,572.492,1.31,7.056,1.019,0.313,0.97,0.996,"Naval Propulsion Plant GT Compressor Compressor decay detected. Severity: watch. Symptom: GT compressor decay coefficient is 0.970.. Recommended action: Inspect GT compressor efficiency, outlet pressure, outlet temperature, and fouling condition.. Running hours: 4870. Ship speed: 3.0 knots. GT RPM: 1338.977. Fuel flow: 0.313 kg/s. Compressor decay: 0.97. Turbine decay: 0.996."
sensor-4870-compressor,data.csv,4870,Naval Propulsion Plant,GT Compressor,Compressor decay detected,watch,GT compressor decay coefficient is 0.970.,"Inspect GT compressor efficiency, outlet pressure, outlet temperature, and fouling condition.",needs_inspection,4871,6.0,2.088,3784.305,1386.734,6843.21,516.666,562.05,1.235,6.591,1.02,0.146,0.97,0.996,"Naval Propulsion Plant GT Compressor Compressor decay detected. Severity: watch. Symptom: GT compressor decay coefficient is 0.970.. Recommended action: Inspect GT compressor efficiency, outlet pressure, outlet temperature, and fouling condition.. Running hours: 4871. Ship speed: 6.0 knots. GT RPM: 1386.734. Fuel flow: 0.146 kg/s. Compressor decay: 0.97. Turbine decay: 0.996."
sensor-4871-compressor,data.csv,4871,Naval Propulsion Plant,GT Compressor,Compressor decay detected,watch,GT compressor decay coefficient is 0.970.,"Inspect GT compressor efficiency, outlet pressure, outlet temperature, and fouling condition.",needs_inspection,4872,9.0,3.144,8378.918,1386.756,7119.863,579.871,580.103,1.389,7.431,1.02,0.238,0.97,0.996,"Naval Propulsion Plant GT Compressor Compressor decay detected. Severity: watch. Symptom: GT compressor decay coefficient is 0.970.. Recommended action: Inspect GT compressor efficiency, outlet pressure, outlet temperature, and fouling condition.. Running hours: 4872. Ship speed: 9.0 knots. GT RPM: 1386.756. Fuel flow: 0.238 kg/s. Compressor decay: 0.97. Turbine decay: 0.996."
sensor-4872-compressor,data.csv,4872,Naval Propulsion Plant,GT Compressor,Compressor decay detected,watch,GT compressor decay coefficient is 0.970.,"Inspect GT compressor efficiency, outlet pressure, outlet temperature, and fouling condition.",needs_inspection,4873,12.0,4.161,14722.793,1547.467,7788.574,633.785,606.077,1.657,8.837,1.023,0.334,0.97,0.996,"Naval Propulsion Plant GT Compressor Compressor decay detected. Severity: watch. Symptom: GT compressor decay coefficient is 0.970.. Recommended action: Inspect GT compressor efficiency, outlet pressure, outlet temperature, and fouling condition.. Running hours: 4873. Ship speed: 12.0 knots. GT RPM: 1547.467. Fuel flow: 0.334 kg/s. Compressor decay: 0.97. Turbine decay: 0.996."
sensor-4873-compressor,data.csv,4873,Naval Propulsion Plant,GT Compressor,Compressor decay detected,watch,GT compressor decay coefficient is 0.970.,"Inspect GT compressor efficiency, outlet pressure, outlet temperature, and fouling condition.",needs_inspection,4874,15.0,5.14,21633.627,1924.341,8494.497,700.485,636.842,2.079,10.989,1.026,0.489,0.97,0.996,"Naval Propulsion Plant GT Compressor Compressor decay detected. Severity: watch. Symptom: GT compressor decay coefficient is 0.970.. Recommended action: Inspect GT compressor efficiency, outlet pressure, outlet temperature, and fouling condition.. Running hours: 4874. Ship speed: 15.0 knots. GT RPM: 1924.341. Fuel flow: 0.489 kg/s. Compressor decay: 0.97. Turbine decay: 0.996."
sensor-4874-compressor,data.csv,4874,Naval Propulsion Plant,GT Compressor,Compressor decay detected,watch,GT compressor decay coefficient is 0.970.,"Inspect GT compressor efficiency, outlet pressure, outlet temperature, and fouling condition.",needs_inspection,4875,18.0,6.175,29793.461,2307.34,8828.28,766.795,666.847,2.502,13.108,1.03,0.668,0.97,0.996,"Naval Propulsion Plant GT Compressor Compressor decay detected. Severity: watch. Symptom: GT compressor decay coefficient is 0.970.. Recommended action: Inspect GT compressor efficiency, outlet pressure, outlet temperature, and fouling condition.. Running hours: 4875. Ship speed: 18.0 knots. GT RPM: 2307.34. Fuel flow: 0.668 kg/s. Compressor decay: 0.97. Turbine decay: 0.996."
sensor-4875-compressor,data.csv,4875,Naval Propulsion Plant,GT Compressor,Compressor decay detected,watch,GT compressor decay coefficient is 0.970.,"Inspect GT compressor efficiency, outlet pressure, outlet temperature, and fouling condition.",needs_inspection,4876,21.0,7.148,38985.538,2678.084,9133.129,819.681,690.076,2.964,15.388,1.036,0.861,0.97,0.996,"Naval Propulsion Plant GT Compressor Compressor decay detected. Severity: watch. Symptom: GT compressor decay coefficient is 0.970.. Recommended action: Inspect GT compressor efficiency, outlet pressure, outlet temperature, and fouling condition.. Running hours: 4876. Ship speed: 21.0 knots. GT RPM: 2678.084. Fuel flow: 0.861 kg/s. Compressor decay: 0.97. Turbine decay: 0.996."
sensor-4876-compressor,data.csv,4876,Naval Propulsion Plant,GT Compressor,Compressor decay detected,watch,GT compressor decay coefficient is 0.970.,"Inspect GT compressor efficiency, outlet pressure, outlet temperature, and fouling condition.",needs_inspection,4877,24.0,8.206,50993.998,3087.511,9314.902,916.782,731.945,3.573,18.263,1.042,1.18,0.97,0.996,"Naval Propulsion Plant GT Compressor Compressor decay detected. Severity: watch. Symptom: GT compressor decay coefficient is 0.970.. Recommended action: Inspect GT compressor efficiency, outlet pressure, outlet temperature, and fouling condition.. Running hours: 4877. Ship speed: 24.0 knots. GT RPM: 3087.511. Fuel flow: 1.18 kg/s. Compressor decay: 0.97. Turbine decay: 0.996."
sensor-4877-compressor,data.csv,4877,Naval Propulsion Plant,GT Compressor,Compressor decay detected,watch,GT compressor decay coefficient is 0.970.,"Inspect GT compressor efficiency, outlet pressure, outlet temperature, and fouling condition.",needs_inspection,4878,27.0,9.3,72777.505,3560.424,9772.104,1074.26,778.758,4.497,22.374,1.05,1.757,0.97,0.996,"Naval Propulsion Plant GT Compressor Compressor decay detected. Severity: watch. Symptom: GT compressor decay coefficient is 0.970.. Recommended action: Inspect GT compressor efficiency, outlet pressure, outlet temperature, and fouling condition.. Running hours: 4878. Ship speed: 27.0 knots. GT RPM: 3560.424. Fuel flow: 1.757 kg/s. Compressor decay: 0.97. Turbine decay: 0.996."
sensor-4878-compressor,data.csv,4878,Naval Propulsion Plant,GT Compressor,Compressor decay detected,watch,GT compressor decay coefficient is 0.970.,"Inspect GT compressor efficiency, outlet pressure, outlet temperature, and fouling condition.",needs_inspection,4879,3.0,1.138,5390.83,1320.074,6675.698,610.822,567.199,1.265,6.811,1.019,0.279,0.97,0.997,"Naval Propulsion Plant GT Compressor Compressor decay detected. Severity: watch. Symptom: GT compressor decay coefficient is 0.970.. Recommended action: Inspect GT compressor efficiency, outlet pressure, outlet temperature, and fouling condition.. Running hours: 4879. Ship speed: 3.0 knots. GT RPM: 1320.074. Fuel flow: 0.279 kg/s. Compressor decay: 0.97. Turbine decay: 0.997."
sensor-4879-compressor,data.csv,4879,Naval Propulsion Plant,GT Compressor,Compressor decay detected,watch,GT compressor decay coefficient is 0.970.,"Inspect GT compressor efficiency, outlet pressure, outlet temperature, and fouling condition.",needs_inspection,4880,6.0,2.088,3903.687,1387.99,6846.495,519.194,562.404,1.239,6.606,1.02,0.15,0.97,0.997,"Naval Propulsion Plant GT Compressor Compressor decay detected. Severity: watch. Symptom: GT compressor decay coefficient is 0.970.. Recommended action: Inspect GT compressor efficiency, outlet pressure, outlet temperature, and fouling condition.. Running hours: 4880. Ship speed: 6.0 knots. GT RPM: 1387.99. Fuel flow: 0.15 kg/s. Compressor decay: 0.97. Turbine decay: 0.997."
sensor-4880-compressor,data.csv,4880,Naval Propulsion Plant,GT Compressor,Compressor decay detected,watch,GT compressor decay coefficient is 0.970.,"Inspect GT compressor efficiency, outlet pressure, outlet temperature, and fouling condition.",needs_inspection,4881,9.0,3.144,8379.039,1386.757,7122.426,579.087,579.958,1.389,7.424,1.02,0.238,0.97,0.997,"Naval Propulsion Plant GT Compressor Compressor decay detected. Severity: watch. Symptom: GT compressor decay coefficient is 0.970.. Recommended action: Inspect GT compressor efficiency, outlet pressure, outlet temperature, and fouling condition.. Running hours: 4881. Ship speed: 9.0 knots. GT RPM: 1386.757. Fuel flow: 0.238 kg/s. Compressor decay: 0.97. Turbine decay: 0.997."
sensor-4881-compressor,data.csv,4881,Naval Propulsion Plant,GT Compressor,Compressor decay detected,watch,GT compressor decay coefficient is 0.970.,"Inspect GT compressor efficiency, outlet pressure, outlet temperature, and fouling condition.",needs_inspection,4882,12.0,4.161,14722.918,1547.467,7790.583,632.936,605.92,1.657,8.829,1.023,0.333,0.97,0.997,"Naval Propulsion Plant GT Compressor Compressor decay detected. Severity: watch. Symptom: GT compressor decay coefficient is 0.970.. Recommended action: Inspect GT compressor efficiency, outlet pressure, outlet temperature, and fouling condition.. Running hours: 4882. Ship speed: 12.0 knots. GT RPM: 1547.467. Fuel flow: 0.333 kg/s. Compressor decay: 0.97. Turbine decay: 0.997."
sensor-4882-compressor,data.csv,4882,Naval Propulsion Plant,GT Compressor,Compressor decay detected,watch,GT compressor decay coefficient is 0.970.,"Inspect GT compressor efficiency, outlet pressure, outlet temperature, and fouling condition.",needs_inspection,4883,15.0,5.14,21633.74,1924.343,8495.402,699.547,636.666,2.079,10.978,1.026,0.488,0.97,0.997,"Naval Propulsion Plant GT Compressor Compressor decay detected. Severity: watch. Symptom: GT compressor decay coefficient is 0.970.. Recommended action: Inspect GT compressor efficiency, outlet pressure, outlet temperature, and fouling condition.. Running hours: 4883. Ship speed: 15.0 knots. GT RPM: 1924.343. Fuel flow: 0.488 kg/s. Compressor decay: 0.97. Turbine decay: 0.997."
sensor-4883-compressor,data.csv,4883,Naval Propulsion Plant,GT Compressor,Compressor decay detected,watch,GT compressor decay coefficient is 0.970.,"Inspect GT compressor efficiency, outlet pressure, outlet temperature, and fouling condition.",needs_inspection,4884,18.0,6.175,29793.731,2307.325,8829.302,765.733,666.632,2.502,13.095,1.03,0.666,0.97,0.997,"Naval Propulsion Plant GT Compressor Compressor decay detected. Severity: watch. Symptom: GT compressor decay coefficient is 0.970.. Recommended action: Inspect GT compressor efficiency, outlet pressure, outlet temperature, and fouling condition.. Running hours: 4884. Ship speed: 18.0 knots. GT RPM: 2307.325. Fuel flow: 0.666 kg/s. Compressor decay: 0.97. Turbine decay: 0.997."
sensor-4884-compressor,data.csv,4884,Naval Propulsion Plant,GT Compressor,Compressor decay detected,watch,GT compressor decay coefficient is 0.970.,"Inspect GT compressor efficiency, outlet pressure, outlet temperature, and fouling condition.",needs_inspection,4885,21.0,7.148,38985.157,2678.086,9133.631,818.689,689.911,2.964,15.372,1.036,0.859,0.97,0.997,"Naval Propulsion Plant GT Compressor Compressor decay detected. Severity: watch. Symptom: GT compressor decay coefficient is 0.970.. Recommended action: Inspect GT compressor efficiency, outlet pressure, outlet temperature, and fouling condition.. Running hours: 4885. Ship speed: 21.0 knots. GT RPM: 2678.086. Fuel flow: 0.859 kg/s. Compressor decay: 0.97. Turbine decay: 0.997."
sensor-4885-compressor,data.csv,4885,Naval Propulsion Plant,GT Compressor,Compressor decay detected,watch,GT compressor decay coefficient is 0.970.,"Inspect GT compressor efficiency, outlet pressure, outlet temperature, and fouling condition.",needs_inspection,4886,24.0,8.206,50993.938,3087.509,9315.31,915.768,731.79,3.573,18.243,1.042,1.178,0.97,0.997,"Naval Propulsion Plant GT Compressor Compressor decay detected. Severity: watch. Symptom: GT compressor decay coefficient is 0.970.. Recommended action: Inspect GT compressor efficiency, outlet pressure, outlet temperature, and fouling condition.. Running hours: 4886. Ship speed: 24.0 knots. GT RPM: 3087.509. Fuel flow: 1.178 kg/s. Compressor decay: 0.97. Turbine decay: 0.997."
